"route_id","service_id","trip_id","trip_headsign","trip_short_name","direction_id","block_id","shape_id","jp_trip_desc","jp_trip_desc_symbol","jp_office_id"
"10100_1012_1","2_1047_20250316","1047_2101046_20250316","岡山駅",,,,"2_1012_1",,,"2"
"10100_1012_1","2_1047_20250316","1047_2100627_20250316","岡山駅",,,,"2_1012_1",,,"2"
"10100_1012_1","2_1046_20250316","1046_1111132_20250316","岡山駅",,,,"2_1012_1",,,"2"
"10100_1012_1","4_1054_20250316","1054_1402524_20250316","岡山駅",,,,"2_1012_1",,,"4"
"10100_1012_1","2_1047_20250316","1047_2103823_20250316","岡山駅",,,,"2_1012_1",,,"2"
"10100_1013_1","2_1046_20250316","1046_1111324_20250316","岡南営業所",,,,"2_1013_1",,,"2"
"10100_1013_1","2_1047_20250316","1047_2111325_20250316","岡南営業所",,,,"2_1013_1",,,"2"
"10100_1014_1","2_1046_20250316","1046_1101112_20250316","岡山駅",,,,"2_1014_1",,,"2"
"10100_1014_1","2_1046_20250316","1046_1102112_20250316","岡山駅",,,,"2_1014_1",,,"2"
"10100_1014_1","2_1047_20250316","1047_2101612_20250316","岡山駅",,,,"2_1014_1",,,"2"
"10100_1014_1","2_1047_20250316","1047_2112312_20250316","岡山駅",,,,"2_1014_1",,,"2"
"10100_1014_1","2_1046_20250316","1046_1113212_20250316","岡山駅",,,,"2_1014_1",,,"2"
"10100_1014_1","2_1046_20250316","1046_1100512_20250316","岡山駅",,,,"2_1014_1",,,"2"
"10150_1015_1","2_1046_20250316","1046_1102914_20250316","岡山駅",,,,"2_1015_1",,,"2"
"10150_1015_1","2_1046_20250316","1046_1101114_20250316","岡山駅",,,,"2_1015_1",,,"2"
"10150_1016_1","2_1046_20250316","1046_1102633_20250316","岡山駅",,,,"2_1016_1",,,"2"
"10150_1016_1","2_1046_20250316","1046_1102514_20250316","岡山駅",,,,"2_1016_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2104034_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2104014_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2102834_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2103218_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1111322_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1103217_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1100933_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1111717_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2110113_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2111433_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2102614_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1103334_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2103014_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1112134_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2104126_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1101633_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2100824_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1103233_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1103014_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1101533_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_11018110_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1111026_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2103343_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1100226_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1112024_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2103224_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1112513_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1100514_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2111724_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1101818_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1101027_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1101519_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2101134_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1100212_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2110713_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1100833_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2102914_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1111424_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1102233_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2101635_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2103334_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1100713_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2110416_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2103533_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2103216_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_11109110_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1110433_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1112814_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2103214_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2112033_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1100214_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1100114_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2111323_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2110922_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1111134_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1047_20250316","1047_2102624_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1021_1","2_1046_20250316","1046_1102834_20250316","岡山駅",,,,"2_1021_1",,,"2"
"10200_1022_1","2_1046_20250316","1046_1113123_20250316","岡南営業所",,,,"2_1022_1",,,"2"
"10200_1022_1","2_1047_20250316","1047_2110726_20250316","岡南営業所",,,,"2_1022_1",,,"2"
"10200_1022_1","2_1047_20250316","1047_2100127_20250316","岡南営業所",,,,"2_1022_1",,,"2"
"10200_1022_1","2_1047_20250316","1047_2100714_20250316","岡南営業所",,,,"2_1022_1",,,"2"
"10200_1022_1","2_1046_20250316","1046_1100125_20250316","岡南営業所",,,,"2_1022_1",,,"2"
"10200_1022_1","2_1046_20250316","1046_1100935_20250316","岡南営業所",,,,"2_1022_1",,,"2"
"10200_1022_1","2_1046_20250316","1046_1111315_20250316","岡南営業所",,,,"2_1022_1",,,"2"
"10200_1025_1","2_1047_20250316","1047_2111112_20250316","岡山駅",,,,"2_1025_1",,,"2"
"10200_1025_1","2_1046_20250316","1046_1111712_20250316","岡山駅",,,,"2_1025_1",,,"2"
"10200_1025_1","2_1046_20250316","1046_1111012_20250316","岡山駅",,,,"2_1025_1",,,"2"
"10200_1025_1","2_1047_20250316","1047_2100612_20250316","岡山駅",,,,"2_1025_1",,,"2"
"10200_1025_1","2_1047_20250316","1047_2100512_20250316","岡山駅",,,,"2_1025_1",,,"2"
"10200_1025_1","2_1046_20250316","1046_1100812_20250316","岡山駅",,,,"2_1025_1",,,"2"
"10200_1026_1","2_1046_20250316","1046_1102619_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1046_20250316","1046_1103514_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1047_20250316","1047_2101724_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1047_20250316","1047_2102814_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1047_20250316","1047_2103123_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1047_20250316","1047_2112314_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1047_20250316","1047_2103825_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1046_20250316","1046_1101514_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1046_20250316","1046_1112114_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1047_20250316","1047_21114110_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1047_20250316","1047_2100535_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1046_20250316","1046_1102523_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1046_20250316","1046_1100427_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1047_20250316","1047_2102618_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1047_20250316","1047_2102527_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1047_20250316","1047_2103417_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1046_20250316","1046_1102336_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1046_20250316","1046_1102614_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1047_20250316","1047_2102633_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1046_20250316","1046_1112924_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1046_20250316","1046_1102623_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1047_20250316","1047_2103314_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1026_1","2_1046_20250316","1046_1112616_20250316","岡山駅",,,,"2_1026_1",,,"2"
"10200_1027_1","2_1046_20250316","1046_1100835_20250316","岡南営業所",,,,"2_1027_1",,,"2"
"10200_1029_1","2_1046_20250316","1046_1112312_20250316","岡山駅",,,,"2_1029_1",,,"2"
"10200_1029_1","2_1046_20250316","1046_1104032_20250316","岡山駅",,,,"2_1029_1",,,"2"
"10200_1029_1","2_1046_20250316","1046_1104112_20250316","岡山駅",,,,"2_1029_1",,,"2"
"10200_1029_1","2_1047_20250316","1047_2103512_20250316","岡山駅",,,,"2_1029_1",,,"2"
"10200_1029_1","2_1047_20250316","1047_2103012_20250316","岡山駅",,,,"2_1029_1",,,"2"
"10200_1029_1","2_1046_20250316","1046_1102812_20250316","岡山駅",,,,"2_1029_1",,,"2"
"10200_1029_1","2_1047_20250316","1047_2102812_20250316","岡山駅",,,,"2_1029_1",,,"2"
"10200_1029_1","2_1047_20250316","1047_2101812_20250316","岡山駅",,,,"2_1029_1",,,"2"
"10200_1029_1","2_1047_20250316","1047_2100912_20250316","岡山駅",,,,"2_1029_1",,,"2"
"10200_1029_1","2_1046_20250316","1046_1103012_20250316","岡山駅",,,,"2_1029_1",,,"2"
"10200_1029_1","2_1046_20250316","1046_1110912_20250316","岡山駅",,,,"2_1029_1",,,"2"
"10200_1032_1","2_1046_20250316","1046_1112314_20250316","岡山駅",,,,"2_1032_1",,,"2"
"10200_1034_1","2_1046_20250316","1046_1112612_20250316","岡山駅",,,,"2_1034_1",,,"2"
"10200_1034_1","2_1047_20250316","1047_2102612_20250316","岡山駅",,,,"2_1034_1",,,"2"
"10200_1034_1","2_1046_20250316","1046_1100612_20250316","岡山駅",,,,"2_1034_1",,,"2"
"10200_1034_1","2_1047_20250316","1047_2103212_20250316","岡山駅",,,,"2_1034_1",,,"2"
"10200_1035_1","2_1046_20250316","1046_1103447_20250316","岡山ろうさい病院",,,,"2_1035_1",,,"2"
"10200_1035_1","2_1047_20250316","1047_2102836_20250316","岡山ろうさい病院",,,,"2_1035_1",,,"2"
"10200_1035_1","2_1046_20250316","1046_1103837_20250316","岡山ろうさい病院",,,,"2_1035_1",,,"2"
"10200_1036_1","2_1047_20250316","1047_2104134_20250316","岡山ろうさい病院",,,,"2_1036_1",,,"2"
"10200_1036_1","2_1047_20250316","1047_2113726_20250316","岡山ろうさい病院",,,,"2_1036_1",,,"2"
"10200_1036_1","2_1047_20250316","1047_2103023_20250316","岡山ろうさい病院",,,,"2_1036_1",,,"2"
"10200_1036_1","2_1046_20250316","1046_1103728_20250316","岡山ろうさい病院",,,,"2_1036_1",,,"2"
"10200_1036_1","2_1047_20250316","1047_2103835_20250316","岡山ろうさい病院",,,,"2_1036_1",,,"2"
"10200_1036_1","2_1046_20250316","1046_1103946_20250316","岡山ろうさい病院",,,,"2_1036_1",,,"2"
"10200_1036_1","2_1046_20250316","1046_11029310_20250316","岡山ろうさい病院",,,,"2_1036_1",,,"2"
"10200_1036_1","2_1046_20250316","1046_1104137_20250316","岡山ろうさい病院",,,,"2_1036_1",,,"2"
"10200_1036_1","2_1046_20250316","1046_1104036_20250316","岡山ろうさい病院",,,,"2_1036_1",,,"2"
"10200_1036_1","2_1046_20250316","1046_1102635_20250316","岡山ろうさい病院",,,,"2_1036_1",,,"2"
"10200_1036_1","2_1046_20250316","1046_1103023_20250316","岡山ろうさい病院",,,,"2_1036_1",,,"2"
"10200_1036_1","2_1047_20250316","1047_2103234_20250316","岡山ろうさい病院",,,,"2_1036_1",,,"2"
"10200_1036_1","2_1047_20250316","1047_2103437_20250316","岡山ろうさい病院",,,,"2_1036_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1103346_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2103414_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1111433_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1113712_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1103324_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2113723_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2103425_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1102836_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2102529_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2100624_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1113214_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1102937_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1100216_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2104036_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2101617_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2100914_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2111417_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2111015_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2101624_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1103343_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2101632_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1104134_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1102616_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2103814_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2111034_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2103535_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1103537_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1111714_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1111033_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2103422_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1113616_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1110914_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1111724_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2110529_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1103725_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1102825_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2100532_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2100236_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1112014_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2100616_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1110917_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_11028112_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1112245_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1101516_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1112118_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2103323_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1103923_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_21009110_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2111633_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1110214_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1110424_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1102247_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2110914_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1104024_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2101043_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1103444_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2112135_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2100218_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1110716_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1100424_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1103235_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1102525_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2102635_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1103114_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2101614_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2110413_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2104026_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1103126_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2103345_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2102934_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1103934_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2111414_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2103125_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1046_20250316","1046_1111633_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1041_1","2_1047_20250316","1047_2102824_20250316","岡南飛行場",,,,"2_1041_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1110425_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1103932_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1047_20250316","1047_2102912_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1103712_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1047_20250316","1047_2103432_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1103112_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1100425_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1103432_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1047_20250316","1047_2103815_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1103412_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1111715_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1113215_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1047_20250316","1047_2111415_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1047_20250316","1047_2113724_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1103812_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1111634_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1047_20250316","1047_2101044_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1103912_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1112246_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1113713_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1104135_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1047_20250316","1047_2101615_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1047_20250316","1047_21009111_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1047_20250316","1047_2103415_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1103312_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1113617_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1047_20250316","1047_2110915_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1047_20250316","1047_2103332_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1102612_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1047_20250316","1047_21105210_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1100217_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1102832_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1047_20250316","1047_2102512_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1103935_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1102512_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1047_20250316","1047_2101625_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1047_20250316","1047_2103412_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1110915_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1047_20250316","1047_2101633_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1112015_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1047_20250316","1047_2110414_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1103344_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1103445_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1047_20250316","1047_2112136_20250316","岡山駅",,,,"2_1042_1",,,"2"
"10400_1042_1","2_1046_20250316","1046_1101517_20250316","岡山駅",,,,"2_1042_1",,,"2"
